,date,text
2010,2020-04-04 22:55:28,If coronavirus was a person: 
2011,2020-04-04 22:53:08,*Corona COVID-19 prevention cleaning campaign DMC West* As per instructions of respectable chairman DMC west Izhar Ahmad khan and municipal commissioner DMC west garbage has been lifted from in front of *Hanfia mosque sector 11-E UC 18 Orangi Zone #DMCWest
2012,2020-04-04 22:53:02,"This Corona placed the world on pause , so fucked pic.twitter.com/NHuTIANZcc"
2013,2020-04-04 22:51:33,The U.S. faces the greatest threat since World War II. And the man in charge is .... a real estate developer who happens to be the President's son in law. A joke? No. Not funny.
2014,2020-04-04 22:49:55,"I cannot vouch for this guy's connection to Vodafone. But he has amalgamated a lot of data from different sources, and I can vouch for its authenticity. #COVID19 FORMER VODAFONE BOSS BLOWS WHISTLE ON 5G:CORONAVIRUS https://www.facebook.com/782194635142372/videos/237843994029765/ via @FacebookWatch"
2015,2020-04-04 22:47:47,"Many reports now saying Corona was released from a Wuhan laboratory, not from ""bats"" or ""wet markets."" Was it done on purpose or accidentally? "
2016,2020-04-04 22:45:46,"I interviewed @syramadad about COVID-19, NYC’s response, and a particular scene from “Pandemic” that has some frightening similarities with the current outbreak. #pandemic #coronavirus #COVID19"
2017,2020-04-04 22:45:25,"For those wondering, two scientists in France said they should test the COVID vaccine on people in Africa for efficiency or something. Super dehumanizing and part of a long, racist history of similar acts."
2018,2020-04-04 22:44:44,State Rep. Bob Glanzer died on Friday. He was the second person in his family to die of COVID-19. 
2019,2020-04-04 22:43:49,I’m an ER Physician. This is happening all over the country. The ER volumes have plummeted because people are not out and about getting injured and sick from anything other than COVID. it’s really strange! That’s literally all we are seeing is #COVID19
2020,2020-04-04 22:43:23,Trump won’t wear a face mask but says he’d try unproven coronavirus drug 
2021,2020-04-04 22:43:15,"The working-class Bronx neighborhood of Wakefield, for instance, has been hit hard by the coronavirus, with 304 of 556 people testing positive for the virus....the neighborhood is 58 percent African American, 17 percent Hispanic, and 15 percent white. "
2022,2020-04-04 22:42:17,"Let's CLEAR up a FALSEHOOD Donald Trump is spreading: Patients w/Lupus can't ""catch"" #coronavirus if you're on plaquenil/#Hydroxychloroquine Please reply if you have Lupus on this med &amp; had #COVID2019 I have Lupus &amp; I'm on Plaquenil, have been told to stay home!"
2023,2020-04-04 22:42:16,"'U.N. Watch, a Geneva-based human rights watchdog, first reported the development in Geneva, and reacted furiously to the move, saying it was “absurd and immoral” for the U.N. to allow the Chinese regime a key role in selecting human rights officials.'"
2024,2020-04-04 22:41:44,Plenty of people were out enjoying the sunshine today despite government pleas to stay home
2025,2020-04-04 22:41:04,covid-19 Saturday’s. 
2026,2020-04-04 22:40:54,Covid Gestapo be like - - - 
2027,2020-04-04 22:39:44,"Damn. Now 120 federal prisoners with COVID. And one more dead, at FCI Elkton. "
2028,2020-04-04 22:38:51,"Pastor Chris Oyakhilome explains the relationship between Coronavirus and 5G, says it is part of the Antichrist's plan for a new world order (video) https://www.lindaikejisblog.com/2020/4/pastor-chris-oyakhilome-explains-the-relationship-between-coronavirus-and-5g-says-it-is-part-of-the-antichrists-plan-for-a-new-world-order-video-2.html"
2029,2020-04-04 22:37:04,"As of today's Coronavirus death count, Trump is now at 2,073 Benghazis."
2030,2020-04-04 22:35:01,Fitting MLK quote for this time... #coronavirus 
2031,2020-04-04 22:34:37,"This is pure evil. While #Cuba sends doctors around the world to help countries fight the #coronavirus pandemic, the US tightens its sanctions on Cuba, preventing the island from obtaining vital medical supplies to contain the #COVID19 outbreak at home."
2032,2020-04-04 22:34:06,"The martyr Ismail, 13 years old, was killed by Corona virus. The funeral prayer was in Britain while keeping two meters from one person to another. #Covid_19"
2033,2020-04-04 22:32:42,"The COVID-19 quarantine is going to expose a lot of universities for what they are — multi-billion dollar asset management firms masquerading as higher education. Pay attention to how many of them are willing to spend their billions to help students, professors, and employees."
2034,2020-04-04 22:31:55,"""We can break our addiction to locking people up, often for minor offenses, and throwing away the key. We can release people from jails and prisons who don’t need to be there. We can save lives."" #FreeThemNow"
2035,2020-04-04 22:31:29,Love in the time of Coronavirus By Banksy 
2036,2020-04-04 22:31:17,A 9-year-old girl wrote a letter to the Premier of Western Australia because she was concerned that the Easter Bunny couldn't get access to the State due to Covid-19. Here is what she got back... 
2037,2020-04-04 22:31:10,"Joe Tsai, the billionaire co-founder of Chinese ecommerce giant Alibaba, and his wife Clara Wu Tsai, have donated 2.6 million masks, 170,000 goggles and 2000 ventilators to New York — the US epicenter of the coronavirus pandemic "
2038,2020-04-04 22:30:10,A group of engineers MacGyvered a ventilator that could be mass-produced for less than $200 apiece
2039,2020-04-04 22:29:42,"While video of a forklift hoisting a body into a refrigerated trailer outside a Brooklyn hospital was being widely shared last week, inside, doctors were racing between patients — including some of their own colleagues — to keep them breathing."
2040,2020-04-04 22:28:55,"BREAKING: Coronavirus statistics confirmed grossly inflated. CDC Covid-19 US tests administered: 182,982 Reported US Covid-19 cases reported: 305,341 More cases than tests reported... #UnionOptOut #reopenamerica"
2041,2020-04-04 22:27:46,source:
2042,2020-04-04 22:26:48,"Again: there is no US testing for people getting off planes. A fraction of landing travelers are being *screened* - asked questions/given forms/sometimes temperature checks. South Korea has done actual testing, of people landing from Europe. The US hasn't."
2043,2020-04-04 22:26:30,Coronavirus tips from Dead Space. pic.twitter.com/N2d4rwYjyi
2044,2020-04-04 22:25:13,"This is tragic: Due to Trump's hyping of the unproven hydroxychloroquine for coronavirus, people have been panic buying, creating a shortage in the US. People w/lupus depend on this drug to survive. They're now having trouble filling their prescriptions. #TrumpPressBriefing"
2045,2020-04-04 22:24:22,"“There will be a lot of death, unfortunately. But a lot less death than if this wasn't done. But there will be death.” If WHAT wasn’t done #DonaldDeath you freaking sociopath? You knew January 3rd. February 29 was the first death from #coronavirus in a Washington State."
2046,2020-04-04 22:22:15,Good piece here in @USATODAY from a PhD in microbiology arguing our response to the coronavirus is disproportionate given the risk: 
2047,2020-04-04 22:22:14,"Good news: COVID-19 has radicalized my mom, who is furious at the realization that the government has the capacity to provide a wider social safety net but just refuses to do so most of the time"
2048,2020-04-04 22:22:07,Can’t believe dumb bitches like her really be acting this disgusting. Carrollton / Farmers Branch & Dallas area be careful. This girl is going out in public after she got tested positive w COVID-19 and won’t self quarantine. pic.twitter.com/x08B2bXAnE
2049,2020-04-04 22:21:32,"Donald J. Trump's misinformation campaign contd in today's presser, jeopardizing lives in the process. I wish I had counted how many times he recklessly played Dr. today, prescribing Rx cocktails for people against COVID-19, asking ""What do you have to lose?"" Really? Their lives!"
2050,2020-04-04 22:20:21,Coronavirus hits African despots hard now they can no longer fly abroad to have expensive medical treatment 
2051,2020-04-04 22:19:05,Infection Prevention and Control (IPC) for Novel Coronavirus (COVID-19). WHO @WHO Online Course for Medical &amp; Health Professionals and all interested persons. Details: https://bit.ly/2V4a6T0
2052,2020-04-04 22:16:25,Fayemi appoints Fayose into committee on resource mobilisation against COVID-19 | TheCable https://www.thecable.ng/fayemi-appoints-fayose-into-committee-on-resource-mobilisation-against-covid-19 #COVID19 #coronavirus 
2053,2020-04-04 22:15:09,"Ooft, maybe Dr Catherine Balderdash will be one of the first into #nightingaleglasgow after flagrantly flouting #lockdown Thatnk goodness the British Army are working so hard to get it ready when idiots like her are out and about"
2054,2020-04-04 22:14:52,"Is Trump or an ally of his making money off the sales of hydroxychloroquine, this unproven and possibly dangerous treatment for COVID-19? Or, in his desperation to avoid negative news about this pandemic, is this just more happy talk with no basis in fact? "
2055,2020-04-04 22:14:34,"Any adult, with even a modest degree of life-experience, watching Trump's presser today would come to the conclusion that the President of the United States was high. #Coronavirus #COVID19"
2056,2020-04-04 22:14:23,"America has no shortage of bombs, missiles, and guns, but coronavirus tests, masks, gloves, ventilators, and protective equipment— not so much."
2057,2020-04-04 22:13:16,Corona Advice From Benin Republic 
2058,2020-04-04 22:11:33,Me in my room Corona waiting for me outside #ResidentEvil3Remake
2059,2020-04-04 22:10:52,"Data from the COVID-19 Gloval Rheumatology Alliance shows that 17% of patients in the initial cohort had Lupus, 25% of patients were taking Hydroxychloroquine at time of diagnosis with #COVID19."
2060,2020-04-04 22:10:33,"We are sad to announce the passing of our dear Sergeant Jose Diaz Ayala. Sgt. Diaz Ayala, 38 years of age, died today as a result of battling COVID-19. Sgt. Diaz Ayala was battling other underlying health issues before he contracted COVID-19. -We have the watch from here brother. "
2061,2020-04-04 22:10:10,Corona doesn’t stop us. #baseballsoon
2062,2020-04-04 22:10:08,"Pressing Americans to take a potentially lethal drug that has already taken the lives of his supporters, today's off the wall #TrumpPressBriefing is filled with deadly disinformation from the Liar In Chief. We'd be better off with no president."
2063,2020-04-04 22:08:10,Doctors against coronavirus and against time.. pic.twitter.com/G7RcNFBd4x
2064,2020-04-04 22:07:01,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical... That's Weird? https://www.thegatewaypundit.com/2020/04/wow-dr-fauci-cheered-hydroxychloroquine-success-treating-mers-coronavirus-2013-today-skeptical-weird/ via @gatewaypundit
2065,2020-04-04 22:06:41,A husband and wife I know got coronavirus. She didn't get sick but earlier this week it looked like he wouldn't make it. Just got word the Hydroxychloroquine treatment has been effective enough the doctors are talking about weaning him of ventilator. They prayed for a miracle.
2066,2020-04-04 22:06:02,Coronavirus Hospitalizations Lower Than Projected https://www.oann.com/coronavirus-hospitalizations-lower-than-projected/ #OANN
2067,2020-04-04 22:05:46,"Brazil's lawmakers pass 'war budget' as coronavirus cases surpass 10,000 https://reut.rs/2yzHBoM"
2068,2020-04-04 22:05:26,"What are the true origins of the Coronavirus? Bats in China are raising questions. A Watters’ World investigation with #stevenmosher and @JesseBWatters, tonight. #FoxNews 8pm ET."
